volatile_acid_types_high;volatile_acid_types_highest;volatile_acid_types_low;volatile_acid_types_lowest;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;rest_of_sulfur;target
0.0;1.0;0.0;0.0;-0.3762827437846238;1.2420605724635019;-1.5096563639520433;-0.744694447710125;1.5712864975769105;-0.8039576712814882;-0.8144007390200402;0.33352404954762194;0.41153445690731005;0.2536062084064879;-1.1281436452787637;-0.7496700441538359;0
0.0;1.0;0.0;0.0;0.5249763962160622;1.002056477837372;0.45008014513662276;0.3789773215364033;0.8039576712814882;-0.6674190444558503;-0.30579628164909706;0.9835733673308725;0.8302341575863221;1.669112456535541;0.13717699934504946;-0.03639052269320699;0
0.0;1.0;0.0;0.0;-1.7502216171233853;1.3978365289711037;-5.199337582605575;-0.908974922317965;1.3557611526861928;-0.7331557124651853;-0.8753538882544654;-0.14351193520725253;2.063775162656554;0.09423192523971015;-0.2848281875311331;-0.8214123849032883;0
0.0;1.0;0.0;0.0;0.7315152969860136;1.3748783279796153;-0.21620388056489545;-0.908974922317965;1.8050230761335024;-1.2838364149068977;-1.2982710982714525;0.8266977298382983;0.3229319925266089;3.0736288043921935;-1.3041214037998639;-1.1743865247136833;0
0.0;1.0;0.0;0.0;1.3463856444448674;1.4181185506224878;-1.1257762007300154;0.09549215155698779;2.2639629041174363;1.1694006645176926;0.4808394206668124;1.3340661379646257;-0.307111166190688;1.9858764248174532;-1.1281436452787637;0.13971029888186212;0
0.0;1.0;0.0;0.0;1.3463856444448674;1.4181185506224878;-1.077445511147958;0.10684125890701346;2.1968938521927224;1.1210601441231973;0.526416867571128;1.3340661379646257;-0.236798889881903;2.1440106677777546;-1.1281436452787637;0.23550884598922833;0
0.0;0.0;1.0;0.0;1.1794017509674812;-0.11062728256906962;1.644368536763838;-0.744694447710125;1.4284820653066659;0.3481497443296034;-0.2900581235443878;0.6533766109715351;0.5467003923959776;1.4215561053091323;0.13717699934504946;-0.43210422284237443;2
0.0;1.0;0.0;0.0;0.9614293430232357;1.176890437623872;-0.3242539956857452;-0.7953216439546776;2.817050422000883;-0.7331557124651853;-0.8995338605921868;0.6135094449805312;-0.6800125783688009;2.843348430866816;-0.9714357539091456;-0.8516751900941525;0
0.0;1.0;0.0;0.0;0.436239926210473;1.2838364149068977;-1.5096563639520433;0.16382378125424046;1.2753024746021526;-1.6395387799723165;-1.2982710982714525;0.8266977298382983;1.0208884174832789;-0.06276962995222422;-1.5057470057123412;-1.109377725663068;0
1.0;0.0;0.0;0.0;0.8337809991251108;0.21363611883116312;1.4425433583574943;-0.744694447710125;2.745961280615576;-0.6674190444558503;-0.8995338605921868;0.6533766109715351;-1.1497417570435924;2.5117912497307806;-1.1281436452787637;-0.8625437144150381;1
0.0;0.0;0.0;1.0;1.3463856444448674;-0.7816259453404765;1.1070593519207448;-0.744694447710125;0.9674215661017008;0.02007444749317332;-0.8643650473631331;0.6135094449805312;1.0574850143828458;0.1701847241123691;-0.8196556973718009;-0.967421566101701;1
1.0;0.0;0.0;0.0;0.6104835432900303;0.6074632209441388;0.006272884668573728;-0.2652838681602035;1.1424831327370568;-0.3229319925266089;-0.7513327030392748;1.176890437623872;1.7502216171233853;0.963422906816882;-0.4376201502677811;-0.7697613987560091;0
0.0;1.0;0.0;0.0;0.8337809991251108;0.7816259453404765;-0.9614293430232357;-0.908974922317965;1.7164151476324765;-1.1895222157453642;-1.1570614694975132;0.5379803848163829;-0.236798889881903;2.0744446087255772;-0.6440862293312938;-1.025122680009755;0
0.0;1.0;0.0;0.0;1.1794017509674812;0.9674215661017008;-1.3846282582878238;-0.2652838681602035;1.2127505015980073;-1.2838364149068977;-0.7918838091374322;0.6135094449805312;-0.236798889881903;0.1701847241123691;-0.8196556973718009;-0.6210989280340984;0
1.0;0.0;0.0;0.0;-0.07660354475064655;0.6549304836891207;-1.2753024746021535;-0.208504800392331;1.2447784131572894;-0.43210422284237443;-1.1024403670151643;0.6135094449805312;1.3070633676592225;0.8498735446149936;-0.4376201502677811;-1.2049354338870706;1
1.0;0.0;0.0;0.0;-0.8337809991251108;0.6074632209441388;-1.202346703289829;-1.1718899531426865;1.0707445970692107;-1.1001396710768057;-1.4979965988053379;0.18931001061841743;0.7731401540191065;0.3965603560912216;-0.9714357539091456;-1.529558186142137;0
0.0;1.0;0.0;0.0;0.6104835432900303;0.6991080877832274;-0.7364424784433312;-0.744694447710125;1.0707445970692107;-2.211127241085328;-2.273052389761747;0.4142668635342554;0.41153445690731005;0.5999365109266499;-0.6440862293312938;-2.0431151448021527;0
0.0;1.0;0.0;0.0;0.8337809991251108;0.7816259453404765;-0.9614293430232357;-0.908974922317965;1.7164151476324765;-1.1895222157453642;-1.1570614694975132;0.5379803848163829;-0.236798889881903;2.0744446087255772;-0.6440862293312938;-1.025122680009755;0
0.0;1.0;0.0;0.0;0.1359106806464802;1.8050230761335024;-5.199337582605575;-0.5939395388892443;1.0707445970692107;-0.879040384840073;-1.1869806952989665;0.7580042333190846;1.4979965988053385;0.33087257172641926;-0.8196556973718009;-1.1497417570435924;0
0.0;1.0;0.0;0.0;0.7315152969860136;1.529558186142137;-5.199337582605575;-0.5020737907955009;1.1424831327370568;-1.368450292253209;-1.8114574488804083;0.4808394206668124;1.0208884174832789;0.5999365109266499;-0.3601717239541596;-1.8803524454038238;1
0.0;1.0;0.0;0.0;-0.3762827437846238;1.6594103337736146;-1.5542696066845807;-0.208504800392331;1.3557611526861928;-0.6674190444558503;-0.6241447422049652;0.2966067370967752;0.8302341575863221;0.2536062084064879;-0.12958231367213702;-0.49072123739941237;0
0.0;1.0;0.0;0.0;-0.07660354475064655;1.700222460128821;-5.199337582605575;-0.16001041128444526;1.7055704338395001;-0.3789773215364034;-1.1570614694975132;0.5379803848163829;1.4496822521911643;0.4612146045705889;0.21235276704949826;-1.3589129518125596;1
0.0;1.0;0.0;0.0;1.0819397980292533;1.5669896232638023;-1.349497642122869;-0.2652838681602035;1.176890437623872;-0.8039576712814882;-0.10810309396024637;0.5379803848163829;-0.236798889881903;1.0103819916421055;-0.3601717239541596;0.25490199055947255;0
0.0;1.0;0.0;0.0;-0.07660354475064655;1.3557611526861928;-1.349497642122869;0.9754656565083215;0.842694365194144;0.602943093848241;-0.6135094449805312;1.6299924006834738;1.4045331071795468;0.09423192523971015;-0.8196556973718009;-0.8214123849032883;1
1.0;0.0;0.0;0.0;-2.1440106677777533;0.21363611883116312;-0.6394618524871729;-0.744694447710125;1.6640817375143429;-0.9495472701112366;-0.9594395929302966;0.26008942517254646;1.0208884174832789;0.33087257172641926;-1.1281436452787637;-0.8864494629456836;0
0.0;1.0;0.0;0.0;0.7315152969860136;1.529558186142137;-5.199337582605575;0.31501172334262695;1.2753024746021526;-1.918441485013229;-1.7055704338395008;1.3340661379646257;1.1424831327370564;0.33087257172641926;-0.5134914249316125;-1.464185967935322;1
0.0;1.0;0.0;0.0;0.7315152969860136;1.3310177115031385;-1.2753024746021535;-0.208504800392331;1.2753024746021526;-2.575483324008602;-1.8803524454038238;0.8735150946146939;1.255742874240194;0.672129117004185;0.3255765657843933;-1.529558186142137;1
1.0;0.0;0.0;0.0;0.9614293430232357;0.5613270940379924;-0.3242539956857452;-0.41153445690731044;0.6959079368789585;-0.9495472701112366;-1.2781367835433017;0.6135094449805312;0.11820414480337647;1.3371270124444137;-0.4376201502677811;-1.280981397513278;2
0.0;1.0;0.0;0.0;-1.6113332511692398;3.094865636577844;-1.464185967935322;-1.0315087602176447;2.220198295506653;-1.4678604169994043;-1.6541447865382133;-0.208504800392331;1.6492369585066664;-0.23292993127648484;-0.3601717239541596;-1.529558186142137;0
0.0;1.0;0.0;0.0;0.3005420014373436;0.8516751900941525;0.45008014513662276;0.3574957320533234;0.8716792497377875;-1.0230032560702351;-0.5554621702769806;0.9835733673308725;0.7217137762174166;1.7986625770167255;0.13717699934504946;-0.27048547902722114;0
0.0;1.0;0.0;0.0;0.3005420014373436;0.8516751900941525;0.45008014513662276;0.3574957320533234;0.8716792497377875;-1.0230032560702351;-0.5554621702769806;0.9835733673308725;0.7217137762174166;1.7986625770167255;0.13717699934504946;-0.27048547902722114;0
0.0;1.0;0.0;0.0;1.2982710982714527;1.3748783279796153;-0.10305676609118128;-0.043924024540264145;1.3279816041218724;-0.6674190444558503;-1.0166723797729535;0.9127741025865953;0.3229319925266089;0.023839063182251347;-0.9714357539091456;-0.9979196589738004;0
0.0;1.0;0.0;0.0;0.5249763962160622;0.9674215661017008;-1.0230032560702351;-0.11441489263000099;2.7326038201091825;-1.368450292253209;-1.9595359838375317;0.6135094449805312;0.017564865040990845;2.0431151448021514;0.13717699934504946;-2.2258232024427875;1
0.0;1.0;0.0;0.0;0.9614293430232357;1.5799683530411253;-0.8939075247645538;-0.3348506671056101;0.7596773891978573;-1.2838364149068977;-1.4979965988053379;0.6135094449805312;0.5467003923959776;2.764692400052324;-0.005018295886876199;-1.4045331071795468;0
0.0;1.0;0.0;0.0;-0.2008180598924123;1.6395387799723158;-1.8312243273394466;-0.744694447710125;0.17655256044863027;-1.918441485013229;-2.273052389761747;0.4142668635342554;1.529558186142137;0.09423192523971015;-0.6440862293312938;-2.2258232024427875;0
0.0;1.0;0.0;0.0;-2.9476106910896123;1.059682011223806;-1.2366522415199066;-0.41153445690731044;0.38437476577437274;-1.368450292253209;-0.8144007390200402;-0.3641905599849687;3.27035818067864;0.3965603560912216;2.1196682300136453;-0.6379234322697155;0
0.0;1.0;0.0;0.0;0.6911210235519151;2.5117912497307806;0.8920383589928601;-0.3348506671056101;1.8050230761335024;-0.3789773215364034;-0.08415533089046491;0.6800125783688009;0.2639845916795205;1.3371270124444137;-1.1281436452787637;0.11567779147481853;0
0.0;0.0;1.0;0.0;1.2585076890467704;-0.01881964145130391;1.4865370019712367;-0.908974922317965;1.7923740229175138;-1.0230032560702351;-1.1570614694975132;0.6533766109715351;0.2639845916795205;0.5293010943086742;-0.6440862293312938;-1.061884134877072;0
1.0;0.0;0.0;0.0;-0.7023154143045922;0.6549304836891207;-0.8266977298382984;-0.908974922317965;0.6959079368789585;-1.918441485013229;-2.1440106677777533;0.2966067370967752;0.7731401540191065;0.3965603560912216;-1.1281436452787637;-2.0431151448021527;0
1.0;0.0;0.0;0.0;-1.7502216171233853;0.1359106806464805;0.526416867571128;-1.1718899531426865;0.8716792497377875;-1.0230032560702351;-0.41563422629818186;0.1460475087974106;0.6394618524871729;0.5293010943086742;-1.1281436452787637;-0.06276962995222422;0
0.0;1.0;0.0;0.0;1.2982710982714527;1.5799683530411253;-0.5437891346358887;-0.7953216439546776;0.8716792497377875;-2.211127241085328;-1.4979965988053379;0.7184619962535121;-0.38302436070991613;1.378113758954345;-1.1281436452787637;-1.2049354338870706;0
0.0;1.0;0.0;0.0;-0.4459191404420153;1.059682011223806;-1.6844636845245369;-0.3348506671056101;0.7596773891978573;-1.368450292253209;-1.8803524454038238;0.22777672762222823;1.1424831327370564;0.8498735446149936;-0.8196556973718009;-2.0431151448021527;1
0.0;1.0;0.0;0.0;-0.4459191404420153;1.002056477837372;-1.6844636845245369;-0.41153445690731044;0.7397372194138898;-1.6395387799723165;-1.9595359838375317;0.18931001061841743;1.0574850143828458;0.9108728690353499;-0.8196556973718009;-1.8803524454038238;1
1.0;0.0;0.0;0.0;1.2206403488473496;0.5613270940379924;0.45008014513662276;0.0;1.1093777256630672;0.07786186080682236;0.017564865040990845;0.6800125783688009;-0.04141260138064336;0.3965603560912216;-0.8196556973718009;0.050203829430400866;0
0.0;1.0;0.0;0.0;0.6104835432900303;1.033646823237722;-1.2366522415199066;-0.043924024540264145;1.7560546411295919;0.23550884598922833;-0.7266058109575452;0.18931001061841743;-0.236798889881903;0.8498735446149936;-0.06151263655249821;-0.8516751900941525;1
0.0;1.0;0.0;0.0;0.6911210235519151;1.4181185506224878;-1.6844636845245369;0.09549215155698779;1.2127505015980073;-0.207222833412141;-1.0315087602176443;0.9835733673308725;0.7731401540191065;0.1701847241123691;-0.6440862293312938;-1.1743865247136833;0
0.0;1.0;0.0;0.0;1.786155561261078;0.7397372194138896;1.6844636845245362;0.05271629197282185;0.7799242980174861;-2.211127241085328;-2.4320166996367525;0.7184619962535121;-1.1497417570435924;0.8498735446149936;-0.5134914249316125;-2.2258232024427875;0
0.0;1.0;0.0;0.0;0.5249763962160622;1.4532795741807993;-1.349497642122869;0.2704854790272214;1.7739218615170373;1.077445511147958;-0.1714577311709981;1.225942748902993;0.3229319925266089;1.5175450472144192;-0.8196556973718009;-0.5864732127554014;0
0.0;1.0;0.0;0.0;0.7315152969860136;1.2838364149068977;-1.1257762007300154;-0.2652838681602035;0.9339099412610548;-0.6674190444558503;-0.9223302184168565;0.8735150946146939;1.3070633676592225;0.5999365109266499;-0.20594120689980255;-0.8864494629456836;0
1.0;0.0;0.0;0.0;0.3005420014373436;0.6074632209441388;0.006272884668573728;-0.208504800392331;0.8716792497377875;-1.2838364149068977;-1.0166723797729535;0.4142668635342554;1.1971932730470463;0.2536062084064879;-0.8196556973718009;-0.8864494629456836;1
1.0;0.0;0.0;0.0;1.2982710982714527;0.6549304836891207;0.7200869344535826;-0.3348506671056101;1.0315087602176443;-0.5452441858688841;-0.943656234951514;1.081939798029254;1.3371270124444137;0.9108728690353499;-1.1281436452787637;-0.9416998217386928;0
0.0;1.0;0.0;0.0;0.6911210235519151;1.7274655664796184;1.2393518756048543;-0.744694447710125;1.8245559358037484;-0.4878930103874749;-0.12705243342112585;0.6135094449805312;0.017564865040990845;1.2475054798420075;-0.9714357539091456;0.11567779147481853;0
0.0;1.0;0.0;0.0;0.5249763962160622;1.059682011223806;-1.202346703289829;-0.5939395388892443;1.2447784131572894;-1.0230032560702351;-1.1869806952989665;0.6135094449805312;1.0208884174832789;0.7901683975457862;-0.6440862293312938;-1.109377725663068;2
0.0;1.0;0.0;0.0;0.03136936165920781;1.8952592947862104;-1.6347469679133146;-0.5020737907955009;1.1093777256630672;-0.9495472701112366;-0.9223302184168565;0.5379803848163829;1.0574850143828458;0.4612146045705889;-0.3601717239541596;-0.842694365194144;0
0.0;1.0;0.0;0.0;0.24067139635615026;1.851733757081328;-1.6347469679133146;0.2020983473416113;1.2753024746021526;-2.211127241085328;-2.273052389761747;0.4142668635342554;1.1971932730470463;-1.0552931099825855;0.38978343113916375;-2.0431151448021527;0
0.0;1.0;0.0;0.0;0.24067139635615026;1.851733757081328;-1.6347469679133146;0.2020983473416113;1.2753024746021526;-2.211127241085328;-2.273052389761747;0.4142668635342554;1.1971932730470463;-1.0552931099825855;0.38978343113916375;-2.0431151448021527;0
0.0;1.0;0.0;0.0;0.5249763962160622;1.059682011223806;-1.3846282582878238;-1.0315087602176447;1.0315087602176443;-1.1001396710768057;-1.1163688902907625;0.6135094449805312;1.255742874240194;0.5293010943086742;-0.5134914249316125;-1.0103819916421055;0
0.0;1.0;0.0;0.0;-0.4459191404420153;1.7986625770167266;-1.5542696066845807;-0.908974922317965;0.9339099412610548;-1.6395387799723165;-1.8803524454038238;0.4142668635342554;1.3371270124444137;0.5293010943086742;0.2652838681602035;-1.7502216171233853;0
1.0;0.0;0.0;0.0;1.5096563639520433;0.21363611883116312;1.6844636845245362;-0.5020737907955009;0.8716792497377875;-0.09297184856107375;-0.8144007390200402;0.6533766109715351;0.41153445690731005;1.6252743979297115;0.2652838681602035;-0.8735150946146939;0
0.0;1.0;0.0;0.0;0.8995338605921865;1.7986625770167266;-1.6347469679133146;-0.5939395388892443;0.8716792497377875;-1.368450292253209;-1.6541447865382133;0.4142668635342554;0.7731401540191065;2.1968938521927224;0.13717699934504946;-1.5932188180230507;1
0.0;1.0;0.0;0.0;0.6911210235519151;1.4532795741807993;-1.5096563639520433;-0.5939395388892443;0.9339099412610548;-0.8039576712814882;-1.365257371218065;0.5760748876486664;0.6394618524871729;0.2536062084064879;-0.6440862293312938;-1.529558186142137;1
0.0;1.0;0.0;0.0;0.6911210235519151;1.6395387799723158;-0.8266977298382984;-0.41153445690731044;1.3279816041218724;-0.6674190444558503;-0.41563422629818186;0.4142668635342554;0.6394618524871729;-0.23292993127648484;-0.6440862293312938;-0.1867561210637371;0
0.0;1.0;0.0;0.0;0.6911210235519151;1.7274655664796184;-0.8939075247645538;-0.5939395388892443;1.2127505015980073;-0.6029430938482407;-0.4459191404420153;0.383024360709916;0.5834958357204678;-0.23292993127648484;-0.6440862293312938;-0.24972140621486752;0
0.0;1.0;0.0;0.0;1.0819397980292533;1.6594103337736146;-0.5437891346358887;-0.41153445690731044;1.2127505015980073;-1.1001396710768057;-1.059682011223806;0.9127741025865953;0.5834958357204678;0.1701847241123691;-1.1281436452787637;-0.9534930016811655;0
1.0;0.0;0.0;0.0;1.6205922981199687;0.21363611883116312;1.5712864975769105;-0.16001041128444526;1.4827601839584168;-0.04141260138064336;-0.6135094449805312;1.280981397513278;0.41153445690731005;1.7502216171233853;-0.5134914249316125;-0.6752774632720802;0
0.0;1.0;0.0;0.0;1.2982710982714527;0.6991080877832274;1.9105995981591772;-0.3348506671056101;1.4532795741807993;-1.2838364149068977;-1.072972882447744;1.3340661379646257;1.873053040341307;1.0103819916421055;0.13717699934504946;-0.9416998217386928;0
0.0;1.0;0.0;0.0;1.2982710982714527;0.6991080877832274;1.9105995981591772;-0.3348506671056101;1.4532795741807993;-1.2838364149068977;-1.072972882447744;1.3340661379646257;1.873053040341307;1.0103819916421055;0.13717699934504946;-0.9416998217386928;0
0.0;1.0;0.0;0.0;-0.2008180598924123;2.0744446087255772;-5.199337582605575;-0.208504800392331;1.6741857759106455;-0.879040384840073;-1.2781367835433017;0.5379803848163829;1.7502216171233853;0.33087257172641926;0.2652838681602035;-1.3219458408567006;1
0.0;1.0;0.0;0.0;-0.3762827437846238;1.9427030124793654;-1.349497642122869;-0.5020737907955009;1.2753024746021526;-1.0230032560702351;-0.6471768109382816;0.2966067370967752;1.0208884174832789;0.09423192523971015;-0.12958231367213702;-0.43210422284237443;0
0.0;1.0;0.0;0.0;1.0819397980292533;1.4354772341828732;-1.0230032560702351;-1.0315087602176447;1.0707445970692107;-0.09297184856107375;0.017564865040990845;0.7580042333190846;-0.307111166190688;2.5680414452413687;-1.3041214037998639;0.11567779147481853;0
0.0;1.0;0.0;0.0;-0.9515182841460368;0.8516751900941525;-1.0230032560702351;-0.908974922317965;0.7596773891978573;-2.575483324008602;-1.8803524454038238;0.2966067370967752;1.1971932730470463;0.3965603560912216;-1.1281436452787637;-1.529558186142137;0
0.0;1.0;0.0;0.0;0.7315152969860136;0.7816259453404765;2.161417459174797;-0.5939395388892443;3.1743931726046726;-0.3789773215364034;-0.7918838091374322;0.8266977298382983;-0.5307448590321737;2.843348430866816;-0.8196556973718009;-0.802225683044881;0
0.0;1.0;0.0;0.0;0.436239926210473;1.002056477837372;1.064091420055003;-0.5020737907955009;1.2753024746021526;-0.43210422284237443;-0.7266058109575452;0.6800125783688009;0.8920383589928601;0.4612146045705889;-1.3041214037998639;-0.7233425303259227;0
0.0;1.0;0.0;0.0;0.3005420014373436;1.6395387799723158;-0.5437891346358887;-0.744694447710125;2.9677591764710907;-0.7331557124651853;-0.9515182841460368;0.6533766109715351;-0.307111166190688;2.599444290574579;-0.8196556973718009;-0.9165865035350885;0
1.0;0.0;0.0;0.0;-0.8337809991251108;0.05648561480015194;1.1070593519207448;-0.744694447710125;0.7596773891978573;-0.6029430938482407;-0.8516751900941525;0.33352404954762194;1.3371270124444137;1.5756125802060135;-0.005018295886876199;-0.8214123849032883;1
0.0;1.0;0.0;0.0;-0.07660354475064655;1.1448959732150612;-1.2366522415199066;-0.3348506671056101;0.9339099412610548;-0.5452441858688841;-1.1024403670151643;0.383024360709916;1.1971932730470463;0.5999365109266499;-0.12958231367213702;-1.1497417570435924;0
0.0;1.0;0.0;0.0;1.2206403488473496;0.9674215661017008;-0.3242539956857452;-0.5939395388892443;1.7560546411295919;-0.4878930103874749;0.332198018703997;0.7580042333190846;-1.9510503965363069;3.6775466162985744;-0.2848281875311331;0.672129117004185;1
0.0;1.0;0.0;0.0;0.6911210235519151;0.9674215661017008;-0.5437891346358887;-0.5939395388892443;0.6180588649234722;-1.2838364149068977;-1.2585076890467706;0.5379803848163829;1.0574850143828458;0.9108728690353499;-0.5134914249316125;-1.1281436452787637;0
1.0;0.0;0.0;0.0;1.5096563639520433;0.6074632209441388;0.9339099412610548;-0.41153445690731044;1.7274655664796175;0.28874990115703086;0.12705243342112585;0.9835733673308725;-0.500651207993653;2.78279449162318;-0.6440862293312938;0.09423192523971015;0
0.0;1.0;0.0;0.0;0.03136936165920781;1.4181185506224878;-1.5096563639520433;-0.744694447710125;0.9339099412610548;-1.368450292253209;-1.4568958016032305;0.9835733673308725;1.529558186142137;0.1701847241123691;-1.5057470057123412;-1.3219458408567006;0
0.0;1.0;0.0;0.0;0.8337809991251108;1.059682011223806;-0.5437891346358887;-0.5939395388892443;1.0315087602176443;0.7055299818373915;0.39384741763566583;0.4808394206668124;0.11820414480337647;0.2536062084064879;-0.6440862293312938;0.25490199055947255;0
0.0;1.0;0.0;0.0;1.2206403488473496;0.9674215661017008;-0.3242539956857452;-0.5939395388892443;1.7560546411295919;-0.4878930103874749;0.332198018703997;0.7580042333190846;-1.9510503965363069;3.6775466162985744;-0.2848281875311331;0.672129117004185;1
0.0;1.0;0.0;0.0;1.2206403488473496;0.9674215661017008;-0.21620388056489545;-0.5020737907955009;1.7560546411295919;-0.5452441858688841;0.2769978177670491;0.7580042333190846;-1.9510503965363069;3.905077431904895;-0.3601717239541596;0.6302538248871072;0
0.0;1.0;0.0;0.0;0.6911210235519151;0.9674215661017008;-0.5437891346358887;-0.5939395388892443;0.6180588649234722;-1.2838364149068977;-1.2585076890467706;0.5379803848163829;1.0574850143828458;0.9108728690353499;-0.5134914249316125;-1.1281436452787637;0
0.0;1.0;0.0;0.0;-2.4320166996367525;2.7703036455825094;-1.6844636845245369;-1.1718899531426865;-0.156199366742127;0.6549304836891207;-0.5864732127554014;-0.26138737267788775;2.7859228838382117;-0.23292993127648484;0.13717699934504946;-0.810909895029389;0
0.0;1.0;0.0;0.0;-2.8778461189271787;1.3310177115031385;-1.1694006645176926;-0.2652838681602035;0.5249763962160618;-0.6674190444558503;-0.23808932797901547;-0.43072729929545756;3.1628463952789776;0.672129117004185;1.8952592947862104;0.050203829430400866;1
0.0;1.0;0.0;0.0;-0.2008180598924123;2.023292079235193;-5.199337582605575;0.0;1.644368536763838;-1.368450292253209;-1.4979965988053379;0.5034973903918571;1.4045331071795468;0.3965603560912216;0.2652838681602035;-1.3589129518125596;0
0.0;1.0;0.0;0.0;0.03136936165920781;1.002056477837372;-0.6394618524871729;-0.5020737907955009;0.7799242980174861;-2.575483324008602;-1.5336120376100353;0.45285847939246393;0.2639845916795205;0.8498735446149936;-1.1281436452787637;-1.2049354338870706;0
0.0;1.0;0.0;0.0;0.6104835432900303;2.4085503704175797;-1.5932188180230507;-0.16001041128444526;1.0315087602176443;-1.918441485013229;-2.4320166996367525;0.5760748876486664;1.0574850143828458;0.3965603560912216;-0.3601717239541596;-2.4320166996367525;0
0.0;1.0;0.0;0.0;0.9614293430232357;1.1305174297854546;-1.1257762007300154;-0.5939395388892443;1.0707445970692107;-0.9495472701112366;-1.1869806952989665;0.7580042333190846;0.5467003923959776;0.5999365109266499;-1.5057470057123412;-1.1281436452787637;1
0.0;1.0;0.0;0.0;1.0819397980292533;1.3748783279796153;-0.10305676609118128;-0.41153445690731044;1.2127505015980073;-1.1001396710768057;-0.9594395929302966;0.7580042333190846;1.1424831327370564;0.7331557124651852;-0.06151263655249821;-0.8625437144150381;1
0.0;1.0;0.0;0.0;0.7315152969860136;1.002056477837372;-0.10305676609118128;-0.5939395388892443;0.9033006222888622;-1.368450292253209;-1.5336120376100353;0.33352404954762194;0.5834958357204678;0.3965603560912216;0.027604016757951728;-1.4045331071795468;1
0.0;1.0;0.0;0.0;0.9614293430232357;1.1305174297854546;-1.1257762007300154;-0.5939395388892443;1.0707445970692107;-0.9495472701112366;-1.1869806952989665;0.7580042333190846;0.5467003923959776;0.5999365109266499;-1.5057470057123412;-1.1281436452787637;1
0.0;1.0;0.0;0.0;0.9614293430232357;1.2206403488473496;-0.8939075247645538;-0.41153445690731044;0.9674215661017008;-1.0230032560702351;-0.8144007390200402;0.5760748876486664;0.4864803604206456;0.023839063182251347;-1.1281436452787637;-0.7087518565195292;0
0.0;1.0;0.0;0.0;0.24067139635615026;0.9674215661017008;-0.7364424784433312;-0.3348506671056101;0.7799242980174861;-1.918441485013229;-1.1718899531426865;0.35749573205332313;0.7217137762174166;-0.23292993127648484;-0.8196556973718009;-0.967421566101701;0
